Sale Key,WWI Invoice ID,Invoice Date,Delivery Date,Delivery Status,Year,Quarter,Month,Month Name,Year Month,Day Of Week,City Key,Customer Key,Bill To Customer Key,Salesperson Key,Stock Item Key,Description,Product Category,Package,Quantity,Unit Price,Sales Excl Tax,Tax Rate,Tax Amount,Sales Incl Tax,Profit,Total Dry Items,Total Chiller Items,High Value Order Flag,Lineage Key
57344,17658,2013-12-09,2013-12-10,Delivered,2013,4,12,Dec,2013-12,Monday,72646,0,0,94,203,DBA joke mug - mind if I join you? (Black),Novelty Mugs,Each,1,13.0,13.0,15,1.95,14.95,8.5,1,0,False,11
57917,17838,2013-12-12,2013-12-13,Delivered,2013,4,12,Dec,2013-12,Thursday,47692,0,0,86,198,DBA joke mug - it depends (White),Novelty Mugs,Each,1,13.0,13.0,15,1.95,14.95,8.5,1,0,False,11
59265,18254,2013-12-21,2013-12-22,Delivered,2013,4,12,Dec,2013-12,Saturday,72646,0,0,81,193,DBA joke mug - SELECT caffeine FROM mug (Black),Novelty Mugs,Each,1,13.0,13.0,15,1.95,14.95,8.5,1,0,False,11
60383,18590,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,66176,0,0,91,176,Developer joke mug - there are 10 types of people in the world (White),Novelty Mugs,Each,1,13.0,13.0,15,1.95,14.95,8.5,1,0,False,11
60502,18628,2013-12-30,2013-12-31,Delivered,2013,4,12,Dec,2013-12,Monday,41568,0,0,94,187,Developer joke mug - that's a hardware problem (Black),Novelty Mugs,Each,1,13.0,13.0,15,1.95,14.95,8.5,1,0,False,11
49399,15226,2013-10-22,2013-10-23,Delivered,2013,4,10,Oct,2013-10,Tuesday,66176,0,0,39,216,USB food flash drive - sushi roll,USB Novelty Drives,Each,6,32.0,192.0,15,28.8,220.8,120.0,6,0,False,11
49400,15226,2013-10-22,2013-10-23,Delivered,2013,4,10,Oct,2013-10,Tuesday,66176,0,0,39,97,Ogre battery-powered slippers (Green) M,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
49371,15218,2013-10-22,2013-10-23,Delivered,2013,4,10,Oct,2013-10,Tuesday,48937,0,0,83,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,80,32.0,2560.0,15,384.0,2944.0,1280.0,80,0,True,11
49583,15281,2013-10-23,2013-10-24,Delivered,2013,4,10,Oct,2013-10,Wednesday,87481,0,0,81,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,90,32.0,2880.0,15,432.0,3312.0,1440.0,90,0,True,11
49533,15267,2013-10-23,2013-10-24,Delivered,2013,4,10,Oct,2013-10,Wednesday,89925,0,0,85,214,USB food flash drive - hot dog,USB Novelty Drives,Each,5,32.0,160.0,15,24.0,184.0,100.0,5,0,False,11
49618,15295,2013-10-24,2013-10-25,Delivered,2013,4,10,Oct,2013-10,Thursday,87481,0,0,19,83,Animal with big feet slippers (Brown) XL,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,141.0,6,0,False,11
49621,15295,2013-10-24,2013-10-25,Delivered,2013,4,10,Oct,2013-10,Thursday,87481,0,0,19,215,USB food flash drive - hamburger,USB Novelty Drives,Each,3,32.0,96.0,15,14.4,110.4,60.0,3,0,False,11
49814,15352,2013-10-24,2013-10-25,Delivered,2013,4,10,Oct,2013-10,Thursday,76936,0,0,39,206,USB food flash drive - fortune cookie,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
50251,15487,2013-10-26,2013-10-27,Delivered,2013,4,10,Oct,2013-10,Saturday,72125,0,0,86,87,Furry gorilla with big eyes slippers (Black) XL,Novelty Footwear,Each,10,32.0,320.0,15,48.0,368.0,235.0,10,0,False,11
50377,15525,2013-10-28,2013-10-29,Delivered,2013,4,10,Oct,2013-10,Monday,91464,0,0,70,209,USB food flash drive - cookie,USB Novelty Drives,Each,10,32.0,320.0,15,48.0,368.0,200.0,10,0,False,11
50380,15525,2013-10-28,2013-10-29,Delivered,2013,4,10,Oct,2013-10,Monday,91464,0,0,70,89,Furry gorilla with big eyes slippers (Black) M,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
51045,15732,2013-10-31,2013-11-01,Delivered,2013,4,10,Oct,2013-10,Thursday,47741,0,0,81,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,100,32.0,3200.0,15,480.0,3680.0,1600.0,100,0,True,11
51652,15925,2013-11-05,2013-11-06,Delivered,2013,4,11,Nov,2013-11,Tuesday,41432,0,0,74,98,Ogre battery-powered slippers (Green) S,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
51683,15934,2013-11-05,2013-11-06,Delivered,2013,4,11,Nov,2013-11,Tuesday,72709,0,0,39,215,USB food flash drive - hamburger,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
51875,15992,2013-11-06,2013-11-07,Delivered,2013,4,11,Nov,2013-11,Wednesday,91464,0,0,83,88,Furry gorilla with big eyes slippers (Black) L,Novelty Footwear,Each,10,32.0,320.0,15,48.0,368.0,240.0,10,0,False,11
52229,16100,2013-11-08,2013-11-09,Delivered,2013,4,11,Nov,2013-11,Friday,47741,0,0,74,83,Animal with big feet slippers (Brown) XL,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,141.0,6,0,False,11
52414,16149,2013-11-09,2013-11-10,Delivered,2013,4,11,Nov,2013-11,Saturday,47134,0,0,39,90,Furry gorilla with big eyes slippers (Black) S,Novelty Footwear,Each,5,32.0,160.0,15,24.0,184.0,120.0,5,0,False,11
53118,16355,2013-11-14,2013-11-15,Delivered,2013,4,11,Nov,2013-11,Thursday,44333,0,0,89,95,Ogre battery-powered slippers (Green) XL,Novelty Footwear,Each,10,32.0,320.0,15,48.0,368.0,235.0,10,0,False,11
54008,16627,2013-11-19,2013-11-20,Delivered,2013,4,11,Nov,2013-11,Tuesday,48762,0,0,74,99,Dinosaur battery-powered slippers (Green) XL,Novelty Footwear,Each,5,32.0,160.0,15,24.0,184.0,117.5,5,0,False,11
54096,16652,2013-11-19,2013-11-20,Delivered,2013,4,11,Nov,2013-11,Tuesday,89925,0,0,89,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,10,32.0,320.0,15,48.0,368.0,160.0,10,0,False,11
54026,16631,2013-11-19,2013-11-20,Delivered,2013,4,11,Nov,2013-11,Tuesday,72610,0,0,39,84,Animal with big feet slippers (Brown) L,Novelty Footwear,Each,10,32.0,320.0,15,48.0,368.0,240.0,10,0,False,11
54509,16777,2013-11-21,2013-11-22,Delivered,2013,4,11,Nov,2013-11,Thursday,91464,0,0,74,88,Furry gorilla with big eyes slippers (Black) L,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,144.0,6,0,False,11
54808,16873,2013-11-22,2013-11-23,Delivered,2013,4,11,Nov,2013-11,Friday,72709,0,0,89,216,USB food flash drive - sushi roll,USB Novelty Drives,Each,10,32.0,320.0,15,48.0,368.0,200.0,10,0,False,11
54833,16879,2013-11-23,2013-11-24,Delivered,2013,4,11,Nov,2013-11,Saturday,48762,0,0,39,97,Ogre battery-powered slippers (Green) M,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,48.0,2,0,False,11
55527,17096,2013-11-27,2013-11-28,Delivered,2013,4,11,Nov,2013-11,Wednesday,47741,0,0,74,95,Ogre battery-powered slippers (Green) XL,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,164.5,7,0,False,11
55622,17124,2013-11-28,2013-11-29,Delivered,2013,4,11,Nov,2013-11,Thursday,47741,0,0,93,84,Animal with big feet slippers (Brown) L,Novelty Footwear,Each,5,32.0,160.0,15,24.0,184.0,120.0,5,0,False,11
55578,17112,2013-11-28,2013-11-29,Delivered,2013,4,11,Nov,2013-11,Thursday,47692,0,0,19,90,Furry gorilla with big eyes slippers (Black) S,Novelty Footwear,Each,3,32.0,96.0,15,14.4,110.4,72.0,3,0,False,11
55825,17188,2013-11-28,2013-11-29,Delivered,2013,4,11,Nov,2013-11,Thursday,72646,0,0,90,49,32 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,60,32.0,1920.0,15,288.0,2208.0,960.0,60,0,False,11
56409,17371,2013-12-03,2013-12-04,Delivered,2013,4,12,Dec,2013-12,Tuesday,48762,0,0,19,98,Ogre battery-powered slippers (Green) S,Novelty Footwear,Each,5,32.0,160.0,15,24.0,184.0,120.0,5,0,False,11
56463,17386,2013-12-03,2013-12-04,Delivered,2013,4,12,Dec,2013-12,Tuesday,47692,0,0,39,94,Plush shark slippers (Gray) S,Novelty Footwear,Each,10,32.0,320.0,15,48.0,368.0,240.0,10,0,False,11
56464,17386,2013-12-03,2013-12-04,Delivered,2013,4,12,Dec,2013-12,Tuesday,47692,0,0,39,206,USB food flash drive - fortune cookie,USB Novelty Drives,Each,3,32.0,96.0,15,14.4,110.4,60.0,3,0,False,11
56651,17443,2013-12-04,2013-12-05,Delivered,2013,4,12,Dec,2013-12,Wednesday,72709,0,0,96,99,Dinosaur battery-powered slippers (Green) XL,Novelty Footwear,Each,10,32.0,320.0,15,48.0,368.0,235.0,10,0,False,11
56749,17469,2013-12-04,2013-12-05,Delivered,2013,4,12,Dec,2013-12,Wednesday,89925,0,0,39,98,Ogre battery-powered slippers (Green) S,Novelty Footwear,Each,3,32.0,96.0,15,14.4,110.4,72.0,3,0,False,11
57043,17564,2013-12-06,2013-12-07,Delivered,2013,4,12,Dec,2013-12,Friday,76936,0,0,86,213,USB food flash drive - pizza slice,USB Novelty Drives,Each,5,32.0,160.0,15,24.0,184.0,100.0,5,0,False,11
57286,17639,2013-12-07,2013-12-08,Delivered,2013,4,12,Dec,2013-12,Saturday,48762,0,0,83,102,Dinosaur battery-powered slippers (Green) S,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,48.0,2,0,False,11
57661,17755,2013-12-10,2013-12-11,Delivered,2013,4,12,Dec,2013-12,Tuesday,48763,0,0,90,209,USB food flash drive - cookie,USB Novelty Drives,Each,10,32.0,320.0,15,48.0,368.0,200.0,10,0,False,11
57693,17764,2013-12-10,2013-12-11,Delivered,2013,4,12,Dec,2013-12,Tuesday,48937,0,0,97,215,USB food flash drive - hamburger,USB Novelty Drives,Each,5,32.0,160.0,15,24.0,184.0,100.0,5,0,False,11
57694,17764,2013-12-10,2013-12-11,Delivered,2013,4,12,Dec,2013-12,Tuesday,48937,0,0,97,94,Plush shark slippers (Gray) S,Novelty Footwear,Each,3,32.0,96.0,15,14.4,110.4,72.0,3,0,False,11
58304,17961,2013-12-16,2013-12-17,Delivered,2013,4,12,Dec,2013-12,Monday,76936,0,0,91,211,USB food flash drive - banana,USB Novelty Drives,Each,7,32.0,224.0,15,33.6,257.6,140.0,7,0,False,11
58305,17961,2013-12-16,2013-12-17,Delivered,2013,4,12,Dec,2013-12,Monday,76936,0,0,91,84,Animal with big feet slippers (Brown) L,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
58475,18016,2013-12-17,2013-12-18,Delivered,2013,4,12,Dec,2013-12,Tuesday,47692,0,0,39,89,Furry gorilla with big eyes slippers (Black) M,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,48.0,2,0,False,11
58842,18131,2013-12-19,2013-12-20,Delivered,2013,4,12,Dec,2013-12,Thursday,44333,0,0,86,214,USB food flash drive - hot dog,USB Novelty Drives,Each,3,32.0,96.0,15,14.4,110.4,60.0,3,0,False,11
58853,18135,2013-12-19,2013-12-20,Delivered,2013,4,12,Dec,2013-12,Thursday,72610,0,0,81,215,USB food flash drive - hamburger,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
58855,18135,2013-12-19,2013-12-20,Delivered,2013,4,12,Dec,2013-12,Thursday,72610,0,0,81,86,Animal with big feet slippers (Brown) S,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
59149,18222,2013-12-20,2013-12-21,Delivered,2013,4,12,Dec,2013-12,Friday,77092,0,0,91,215,USB food flash drive - hamburger,USB Novelty Drives,Each,2,32.0,64.0,15,9.6,73.6,40.0,2,0,False,11
59150,18222,2013-12-20,2013-12-21,Delivered,2013,4,12,Dec,2013-12,Friday,77092,0,0,91,92,Plush shark slippers (Gray) L,Novelty Footwear,Each,3,32.0,96.0,15,14.4,110.4,72.0,3,0,False,11
59467,18319,2013-12-23,2013-12-24,Delivered,2013,4,12,Dec,2013-12,Monday,47692,0,0,94,101,Dinosaur battery-powered slippers (Green) M,Novelty Footwear,Each,5,32.0,160.0,15,24.0,184.0,120.0,5,0,False,11
59956,18463,2013-12-25,2013-12-26,Delivered,2013,4,12,Dec,2013-12,Wednesday,47757,0,0,81,100,Dinosaur battery-powered slippers (Green) L,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,48.0,2,0,False,11
60325,18575,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,48937,0,0,83,89,Furry gorilla with big eyes slippers (Black) M,Novelty Footwear,Each,10,32.0,320.0,15,48.0,368.0,240.0,10,0,False,11
60327,18576,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,89925,0,0,93,86,Animal with big feet slippers (Brown) S,Novelty Footwear,Each,7,32.0,224.0,15,33.6,257.6,168.0,7,0,False,11
60342,18580,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,47741,0,0,97,211,USB food flash drive - banana,USB Novelty Drives,Each,5,32.0,160.0,15,24.0,184.0,100.0,5,0,False,11
60347,18582,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,72610,0,0,97,90,Furry gorilla with big eyes slippers (Black) S,Novelty Footwear,Each,10,32.0,320.0,15,48.0,368.0,240.0,10,0,False,11
60292,18565,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,77092,0,0,93,99,Dinosaur battery-powered slippers (Green) XL,Novelty Footwear,Each,6,32.0,192.0,15,28.8,220.8,141.0,6,0,False,11
60500,18628,2013-12-30,2013-12-31,Delivered,2013,4,12,Dec,2013-12,Monday,41568,0,0,94,213,USB food flash drive - pizza slice,USB Novelty Drives,Each,5,32.0,160.0,15,24.0,184.0,100.0,5,0,False,11
60856,18734,2013-12-31,2014-01-01,Delivered,2013,4,12,Dec,2013-12,Tuesday,72894,0,0,97,91,Plush shark slippers (Gray) XL,Novelty Footwear,Each,2,32.0,64.0,15,9.6,73.6,47.0,2,0,False,11
51685,15934,2013-11-05,2013-11-06,Delivered,2013,4,11,Nov,2013-11,Tuesday,72709,0,0,39,211,USB food flash drive - banana,USB Novelty Drives,Each,8,32.0,256.0,15,38.4,294.4,160.0,8,0,False,11
54631,16815,2013-11-21,2013-11-22,Delivered,2013,4,11,Nov,2013-11,Thursday,47855,0,0,81,209,USB food flash drive - cookie,USB Novelty Drives,Each,8,32.0,256.0,15,38.4,294.4,160.0,8,0,False,11
54750,16855,2013-11-22,2013-11-23,Delivered,2013,4,11,Nov,2013-11,Friday,72709,0,0,83,97,Ogre battery-powered slippers (Green) M,Novelty Footwear,Each,8,32.0,256.0,15,38.4,294.4,192.0,8,0,False,11
55984,17236,2013-11-29,2013-11-30,Delivered,2013,4,11,Nov,2013-11,Friday,48763,0,0,90,207,USB food flash drive - shrimp cocktail,USB Novelty Drives,Each,8,32.0,256.0,15,38.4,294.4,160.0,8,0,False,11
56577,17418,2013-12-03,2013-12-04,Delivered,2013,4,12,Dec,2013-12,Tuesday,77092,0,0,19,207,USB food flash drive - shrimp cocktail,USB Novelty Drives,Each,8,32.0,256.0,15,38.4,294.4,160.0,8,0,False,11
56930,17527,2013-12-05,2013-12-06,Delivered,2013,4,12,Dec,2013-12,Thursday,47134,0,0,90,215,USB food flash drive - hamburger,USB Novelty Drives,Each,8,32.0,256.0,15,38.4,294.4,160.0,8,0,False,11
57287,17639,2013-12-07,2013-12-08,Delivered,2013,4,12,Dec,2013-12,Saturday,48762,0,0,83,97,Ogre battery-powered slippers (Green) M,Novelty Footwear,Each,8,32.0,256.0,15,38.4,294.4,192.0,8,0,False,11
58856,18135,2013-12-19,2013-12-20,Delivered,2013,4,12,Dec,2013-12,Thursday,72610,0,0,81,98,Ogre battery-powered slippers (Green) S,Novelty Footwear,Each,8,32.0,256.0,15,38.4,294.4,192.0,8,0,False,11
60324,18575,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,48937,0,0,83,94,Plush shark slippers (Gray) S,Novelty Footwear,Each,8,32.0,256.0,15,38.4,294.4,192.0,8,0,False,11
60291,18565,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,77092,0,0,93,206,USB food flash drive - fortune cookie,USB Novelty Drives,Each,8,32.0,256.0,15,38.4,294.4,160.0,8,0,False,11
49370,15218,2013-10-22,2013-10-23,Delivered,2013,4,10,Oct,2013-10,Tuesday,48937,0,0,83,211,USB food flash drive - banana,USB Novelty Drives,Each,1,32.0,32.0,15,4.8,36.8,20.0,1,0,False,11
51684,15934,2013-11-05,2013-11-06,Delivered,2013,4,11,Nov,2013-11,Tuesday,72709,0,0,39,83,Animal with big feet slippers (Brown) XL,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,23.5,1,0,False,11
53029,16326,2013-11-13,2013-11-14,Delivered,2013,4,11,Nov,2013-11,Wednesday,47741,0,0,89,99,Dinosaur battery-powered slippers (Green) XL,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,23.5,1,0,False,11
52838,16273,2013-11-13,2013-11-14,Delivered,2013,4,11,Nov,2013-11,Wednesday,48937,0,0,83,100,Dinosaur battery-powered slippers (Green) L,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,24.0,1,0,False,11
53689,16534,2013-11-18,2013-11-19,Delivered,2013,4,11,Nov,2013-11,Monday,47757,0,0,81,97,Ogre battery-powered slippers (Green) M,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,24.0,1,0,False,11
55561,17107,2013-11-28,2013-11-29,Delivered,2013,4,11,Nov,2013-11,Thursday,76936,0,0,74,102,Dinosaur battery-powered slippers (Green) S,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,24.0,1,0,False,11
56576,17418,2013-12-03,2013-12-04,Delivered,2013,4,12,Dec,2013-12,Tuesday,77092,0,0,19,93,Plush shark slippers (Gray) M,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,24.0,1,0,False,11
56652,17443,2013-12-04,2013-12-05,Delivered,2013,4,12,Dec,2013-12,Wednesday,72709,0,0,96,88,Furry gorilla with big eyes slippers (Black) L,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,24.0,1,0,False,11
57871,17823,2013-12-12,2013-12-13,Delivered,2013,4,12,Dec,2013-12,Thursday,91464,0,0,39,96,Ogre battery-powered slippers (Green) L,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,24.0,1,0,False,11
57988,17862,2013-12-13,2013-12-14,Delivered,2013,4,12,Dec,2013-12,Friday,47757,0,0,39,214,USB food flash drive - hot dog,USB Novelty Drives,Each,1,32.0,32.0,15,4.8,36.8,20.0,1,0,False,11
58478,18016,2013-12-17,2013-12-18,Delivered,2013,4,12,Dec,2013-12,Tuesday,47692,0,0,39,93,Plush shark slippers (Gray) M,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,24.0,1,0,False,11
59952,18463,2013-12-25,2013-12-26,Delivered,2013,4,12,Dec,2013-12,Wednesday,47757,0,0,81,87,Furry gorilla with big eyes slippers (Black) XL,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,23.5,1,0,False,11
60170,18531,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,47692,0,0,90,84,Animal with big feet slippers (Brown) L,Novelty Footwear,Each,1,32.0,32.0,15,4.8,36.8,24.0,1,0,False,11
50915,15694,2013-10-30,2013-10-31,Delivered,2013,4,10,Oct,2013-10,Wednesday,72610,0,0,39,211,USB food flash drive - banana,USB Novelty Drives,Each,9,32.0,288.0,15,43.2,331.2,180.0,9,0,False,11
51851,15986,2013-11-06,2013-11-07,Delivered,2013,4,11,Nov,2013-11,Wednesday,48937,0,0,74,90,Furry gorilla with big eyes slippers (Black) S,Novelty Footwear,Each,9,32.0,288.0,15,43.2,331.2,216.0,9,0,False,11
56746,17469,2013-12-04,2013-12-05,Delivered,2013,4,12,Dec,2013-12,Wednesday,89925,0,0,39,99,Dinosaur battery-powered slippers (Green) XL,Novelty Footwear,Each,9,32.0,288.0,15,43.2,331.2,211.5,9,0,False,11
57923,17840,2013-12-12,2013-12-13,Delivered,2013,4,12,Dec,2013-12,Thursday,47855,0,0,81,206,USB food flash drive - fortune cookie,USB Novelty Drives,Each,9,32.0,288.0,15,43.2,331.2,180.0,9,0,False,11
58834,18129,2013-12-19,2013-12-20,Delivered,2013,4,12,Dec,2013-12,Thursday,48762,0,0,39,96,Ogre battery-powered slippers (Green) L,Novelty Footwear,Each,9,32.0,288.0,15,43.2,331.2,216.0,9,0,False,11
59068,18199,2013-12-20,2013-12-21,Delivered,2013,4,12,Dec,2013-12,Friday,48762,0,0,81,94,Plush shark slippers (Gray) S,Novelty Footwear,Each,9,32.0,288.0,15,43.2,331.2,216.0,9,0,False,11
60322,18575,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,48937,0,0,83,100,Dinosaur battery-powered slippers (Green) L,Novelty Footwear,Each,9,32.0,288.0,15,43.2,331.2,216.0,9,0,False,11
49599,15289,2013-10-24,2013-10-25,Delivered,2013,4,10,Oct,2013-10,Thursday,77092,0,0,39,85,Animal with big feet slippers (Brown) M,Novelty Footwear,Each,4,32.0,128.0,15,19.2,147.2,96.0,4,0,False,11
50098,15437,2013-10-25,2013-10-26,Delivered,2013,4,10,Oct,2013-10,Friday,91464,0,0,83,210,USB food flash drive - chocolate bar,USB Novelty Drives,Each,4,32.0,128.0,15,19.2,147.2,80.0,4,0,False,11
51046,15732,2013-10-31,2013-11-01,Delivered,2013,4,10,Oct,2013-10,Thursday,47741,0,0,81,101,Dinosaur battery-powered slippers (Green) M,Novelty Footwear,Each,4,32.0,128.0,15,19.2,147.2,96.0,4,0,False,11
51465,15867,2013-11-04,2013-11-05,Delivered,2013,4,11,Nov,2013-11,Monday,48851,0,0,81,100,Dinosaur battery-powered slippers (Green) L,Novelty Footwear,Each,4,32.0,128.0,15,19.2,147.2,96.0,4,0,False,11
52382,16140,2013-11-08,2013-11-09,Delivered,2013,4,11,Nov,2013-11,Friday,48763,0,0,84,84,Animal with big feet slippers (Brown) L,Novelty Footwear,Each,4,32.0,128.0,15,19.2,147.2,96.0,4,0,False,11
55999,17241,2013-11-29,2013-11-30,Delivered,2013,4,11,Nov,2013-11,Friday,66176,0,0,74,102,Dinosaur battery-powered slippers (Green) S,Novelty Footwear,Each,4,32.0,128.0,15,19.2,147.2,96.0,4,0,False,11
56510,17399,2013-12-03,2013-12-04,Delivered,2013,4,12,Dec,2013-12,Tuesday,66176,0,0,93,85,Animal with big feet slippers (Brown) M,Novelty Footwear,Each,4,32.0,128.0,15,19.2,147.2,96.0,4,0,False,11
58376,17983,2013-12-16,2013-12-17,Delivered,2013,4,12,Dec,2013-12,Monday,48762,0,0,19,213,USB food flash drive - pizza slice,USB Novelty Drives,Each,4,32.0,128.0,15,19.2,147.2,80.0,4,0,False,11
58383,17986,2013-12-16,2013-12-17,Delivered,2013,4,12,Dec,2013-12,Monday,87481,0,0,19,88,Furry gorilla with big eyes slippers (Black) L,Novelty Footwear,Each,4,32.0,128.0,15,19.2,147.2,96.0,4,0,False,11
52418,16149,2013-11-09,2013-11-10,Delivered,2013,4,11,Nov,2013-11,Saturday,47134,0,0,39,137,The Gu red shirt XML tag t-shirt (White) XXL,Apparel,Each,48,18.0,864.0,15,129.6,993.6,504.0,48,0,False,11
52995,16317,2013-11-13,2013-11-14,Delivered,2013,4,11,Nov,2013-11,Wednesday,47692,0,0,86,72,Halloween skull mask (Gray) L,Costume & Party,Each,48,18.0,864.0,15,129.6,993.6,144.0,48,0,False,11
53751,16551,2013-11-18,2013-11-19,Delivered,2013,4,11,Nov,2013-11,Monday,48851,0,0,90,127,The Gu red shirt XML tag t-shirt (Black) M,Apparel,Each,48,18.0,864.0,15,129.6,993.6,528.0,48,0,False,11
57868,17823,2013-12-12,2013-12-13,Delivered,2013,4,12,Dec,2013-12,Thursday,91464,0,0,39,139,The Gu red shirt XML tag t-shirt (White) L,Apparel,Each,48,18.0,864.0,15,129.6,993.6,528.0,48,0,False,11
59579,18352,2013-12-24,2013-12-25,Delivered,2013,4,12,Dec,2013-12,Tuesday,41568,0,0,83,141,The Gu red shirt XML tag t-shirt (White) S,Apparel,Each,48,18.0,864.0,15,129.6,993.6,528.0,48,0,False,11
59580,18352,2013-12-24,2013-12-25,Delivered,2013,4,12,Dec,2013-12,Tuesday,41568,0,0,83,78,Halloween zombie mask (Light Brown) S,Costume & Party,Each,48,18.0,864.0,15,129.6,993.6,-48.0,48,0,False,11
59955,18463,2013-12-25,2013-12-26,Delivered,2013,4,12,Dec,2013-12,Wednesday,47757,0,0,81,123,The Gu red shirt XML tag t-shirt (Black) 3XL,Apparel,Each,48,18.0,864.0,15,129.6,993.6,480.0,48,0,False,11
60329,18576,2013-12-27,2013-12-28,Delivered,2013,4,12,Dec,2013-12,Friday,89925,0,0,93,128,The Gu red shirt XML tag t-shirt (Black) S,Apparel,Each,48,18.0,864.0,15,129.6,993.6,528.0,48,0,False,11
52848,16277,2013-11-13,2013-11-14,Delivered,2013,4,11,Nov,2013-11,Wednesday,48851,0,0,91,78,Halloween zombie mask (Light Brown) S,Costume & Party,Each,72,18.0,1296.0,15,194.4,1490.4,-72.0,72,0,False,11
53266,16398,2013-11-14,2013-11-15,Delivered,2013,4,11,Nov,2013-11,Thursday,48762,0,0,19,78,Halloween zombie mask (Light Brown) S,Costume & Party,Each,72,18.0,1296.0,15,194.4,1490.4,-72.0,72,0,False,11
